Year,GEO.id2,HC03_VC03,HC03_VC04,HC03_VC05,HC03_VC06,HC03_VC07,HC03_VC08,HC03_VC09,HC03_VC10,HC03_VC11,HC03_VC12,HC03_VC13,HC03_VC14,HC03_VC17,HC03_VC18,HC03_VC26,HC03_VC27,HC03_VC28,HC03_VC29,HC03_VC30,HC03_VC31,HC03_VC32,HC03_VC36,HC03_VC37,HC03_VC38,HC03_VC39,HC03_VC40,HC03_VC41,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC46,HC03_VC47,HC03_VC48,HC03_VC52,HC03_VC53,HC03_VC62,HC03_VC63,HC03_VC65,HC03_VC66,HC03_VC67,HC03_VC68,HC03_VC70,HC03_VC71,HC03_VC72,HC03_VC76,HC03_VC77,HC03_VC78,HC03_VC79,HC03_VC80,HC03_VC81,HC03_VC85,HC03_VC86,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC92,HC03_VC95,HC03_VC96,HC03_VC100,HC03_VC101,HC03_VC105,HC03_VC106,HC03_VC108,HC03_VC109,HC03_VC111,HC03_VC112,HC03_VC114,HC03_VC115,HC03_VC119,HC03_VC120,HC03_VC121,HC03_VC122,HC03_VC123,HC03_VC124,HC03_VC125,HC03_VC126,HC03_VC130,HC03_VC131,HC03_VC132,HC03_VC133,HC03_VC134,HC03_VC135,HC03_VC136,HC03_VC140,HC03_VC141,HC03_VC142,HC03_VC146,HC03_VC149,HC03_VC150,HC03_VC151,HC03_VC154,HC03_VC155,HC03_VC156,HC03_VC160,HC03_VC161,HC03_VC162,HC03_VC163,HC03_VC164,HC03_VC165,HC03_VC166,HC03_VC170,HC03_VC171,HC03_VC172,HC03_VC173,HC03_VC174,HC03_VC175,HC03_VC176,HC03_VC177,HC03_VC178,HC03_VC179,HC03_VC180,HC03_VC181,HC03_VC185,HC03_VC186,HC03_VC187,HC03_VC188,HC03_VC189,HC03_VC190,HC03_VC191,HC03_VC192,HC03_VC193,HC03_VC194,HC03_VC195,HC03_VC196,HC03_VC197,HC03_VC198,HC03_VC199,HC03_VC200,HC03_VC201,HC03_VC202,HC03_VC203,HC03_VC204,HC03_VC205,HC03_VC206,HC03_VC207,HC03_VC208,HC03_VC209,HC03_VC210,HC03_VC211,HC03_VC212
2010,21047,25923,72.3,38.4,39.6,51.4,26,4.4,2,16.5,11.6,27.7,24.7,42.5,20.4,38.6,19.7,33.8,4.8,3.2,1.7,1.6,32.6,53.4,2.3,1.9,9.9,9,20.4,54.3,2.5,8.8,14,12.5,31.6,27.3,48.5,54.8,9.2,1.7,18.7,12.7,73.1,59.7,70.5,6.8,6.5,45.4,20.4,20.9,24.9,6.4,9.7,36.9,25.2,8.2,8.6,5.1,5.6,85.2,15.1,46217,15.1,65378,20820,21004,36613,37046,7267,7328,38.9,20.1,8.1,12.1,2.2,9.9,3,10.8,2.9,94.3,50.3,43.9,2.9,2.9,2.1,3.2,64.5,35.3,64.7,2076,1552,2101,51.6,2391,9.5,2101,0.6,47.2,2.9,3.7,3.1,45,65882,3,3.6,1.3,2.3,1.1,0.9,0.4,0.3,0.2,0.5,0.2,0.1,0.2,0.1,1.1,10.5,1.8,0.1,11.5,0.1,0.3,9.7,2.8,0.1,0.6,1.5,0.1,0.1,1.9,1.4,0,1.3,0.7,0.3,0,0.2,0.3,0,0.3,0.4
2010,21049,14535,71.3,28.7,30.9,53.1,20.8,5.6,2.8,12.7,7.3,28.7,24.3,34.9,24.8,41.4,22,26.3,5.2,5.2,2.6,2.7,24.3,59,1.9,3.6,11.2,10.7,16.3,53.3,2.8,12.4,15.3,15.7,58.1,42.1,65.4,55.3,7.7,2.8,27.9,24.6,67.8,70.6,71,8.4,6.6,45.9,21.7,17.3,19.2,8,10.6,37,19.8,6.9,11.5,6.2,6.5,82.5,19.4,27380,9.7,35241,8311,8228,21904,21866,4962,5147,38.2,19.3,11.6,7.7,4.4,3.3,0,2.3,0.1,98.2,78.2,20,0.5,1.3,0.8,1.1,79.8,53.9,46.1,171,280,460,60.4,399,0,460,0,69.8,0,0,0,41.6,33052,1.6,2.4,1.3,0.6,0.1,0.3,0.2,0,0,0.2,0.1,0,0.1,0.2,0.6,10.7,1,0.1,11.8,0.1,0.2,13.8,1.7,0,0.5,1.6,0,0.2,2.5,2.7,0,0.2,0.3,0.1,0.1,0.7,0,0.2,0.6,0
2010,21051,6520,68.9,24.8,25.2,48.5,18.9,6.8,1.4,13.6,5,31.1,28.2,29.7,28.8,31.2,15.2,36,13.9,3.7,1.1,2.4,41.1,38.1,2.9,3.2,14.8,13.3,31.7,41.7,3.1,13.5,10,11.8,45.4,81,45.2,68.6,5.7,4.4,29.1,31.2,59.2,69.5,83.2,4.6,3.5,48.1,31.3,12.5,20.4,24,17.1,38.7,10.3,2.4,3.4,4.1,3.9,63.6,9,16947,5,19929,4769,4646,12827,12727,2501,2556,46.7,5.8,3.7,2,0.6,1.4,0.1,1.9,0.1,98.9,86.9,11.9,0,1.1,0.1,0.7,60.4,0,100,8,24,245,12.2,143,0,245,0,24.9,0,12.6,0,72,20925,0.5,1.2,0.3,0.1,0,0.4,0.2,0.1,0,0,0.2,0,0,0,0.5,5.2,0.2,0.4,4.4,0.3,0,7.6,0.6,0,0,0.1,0.2,0.1,0.6,1.1,0,0.6,0.3,0.2,0,0.3,0.1,0,0.3,0
2010,21053,4184,68,26.3,28,47.8,15.6,8.1,4.4,12.2,8,32,30,33,29.7,41.2,19.8,27.6,9.8,1.6,1.3,0.7,24.2,54.9,0.6,4.4,15.9,16.1,18.2,50.6,2,14.4,14.8,14.8,31,35.5,52.8,66.2,24.9,13.1,9.4,16.8,54.2,91,76.7,6.7,8,41.4,22.8,21.1,18.2,22.7,19.8,32.5,15,6.2,1.9,1.7,3.5,67.7,7,7732,9.7,10043,2421,2407,6016,5969,1653,1667,39.1,11.7,8.4,3.3,1.7,1.6,0.2,0.9,0.1,98.2,69.6,28.6,0,1.8,0.1,1.3,73.1,6.1,93.9,0,15,182,53.3,132,48.5,182,0,47.3,9.3,15.2,0,30.3,9559,1.5,1.7,1.2,0.8,0.4,0,0,0,0,0.1,0,0,0,0.1,0.5,40.1,0.1,0.1,5.7,0,0,6.7,0.4,0,0.2,0.1,0,0.3,0.8,0.7,0,0.4,0,0,0,1.8,0,0,1.5,0
2010,21055,3749,65.4,24.2,24.1,51.1,17.3,4.2,1.1,10.1,5.7,34.6,32.2,29.6,32.9,40.8,20.8,27.5,7.3,3.5,0.7,1.1,27.4,56.2,1.5,4.2,10.7,13.2,16.7,51.2,2.5,16.8,12.7,11.1,22.6,12.5,57.3,54.1,27.1,0,14.6,9.2,56.4,92.6,95.8,4.5,3.2,51.4,22.6,18.2,10.9,11.4,13.3,41.8,18.7,5.4,5.2,4.1,4.2,79,11.4,7134,11.9,9113,2126,2137,5393,5303,1645,1673,40.2,7.7,4.6,3.1,2.8,0.3,0,1.7,0,98.8,78.6,20.2,0.6,0.6,0.4,0.6,71.4,18.9,81.1,55,41,56,30.4,53,0,56,12.5,30.4,0,0,0,30.2,8712,3.8,1.6,0.8,5.7,2.9,0.3,0.1,0,0,0,0,0,0.1,0.1,1.1,11.8,0.8,0,8.2,0.2,0,13,1.4,0,0,0.2,0,0,1.9,1.2,0,0,0.3,0.2,0,0.5,0,0,0.3,0
2010,21057,2660,66.4,21.2,25.6,51.9,18.3,4,0.6,10.4,6.6,33.6,31.7,28.8,32.1,38.7,20.1,30.3,9,1.9,0.9,1,26.6,55.8,0.3,2.8,14.5,16.1,25.6,46,1.2,13.2,14,15.4,93.9922619,16.7,27.6,39.3,3.9,19.7,3.9,24.7,71.4,71.4,71.2,0.4,3.2,46.2,29.1,21.1,20.8,15.9,13.6,43.5,13.2,6,4.2,3.7,6.1,73,13.9,5322,8.8,6754,1533,1520,4003,3986,1231,1248,45.8,5.5,4,1.5,0.6,0.9,0,2.3,0.4,98.8,72.2,26.6,1.1,0.1,0.4,0.5,0,16.1,83.9,76,25,7,100,31,25.8,7,0,0,0,0,48.4,19.4,6516,0.4,1.1,0.4,4.1,0,0,0,0,0,0,0,0,0,0,1.2,15.8,1.9,0,10.9,0,0,6.4,0.5,0,0.1,0.2,0,0,0.4,1.9,0.1,0,0.2,1,0,0,0,0,0.1,0
2010,21059,37644,67,28.6,29.2,50.3,18.8,4.1,2.3,12.6,8.1,33,29.4,32.4,25.4,40.9,20.5,30.3,4.4,3.9,1.9,2,29,54.7,1.3,3,12,10.9,22.1,49.5,2.9,11.2,14.2,13.9,47.8,46,54.9,52.4,9.7,10.9,19.8,12.4,63.8,76.6,78.1,8.2,5.2,43.1,22.5,20.9,22.7,4.5,8.8,39.7,21.1,7.7,10.9,7.3,8,88,18.8,73436,10.2,95280,23501,23642,57453,57743,13691,13895,38.5,15.6,10.4,5.2,3.7,1.5,0.1,1.2,0.2,97.8,78.5,19.3,0.3,1.8,0.5,1.9,48.9,49.7,50.3,316,490,1738,28.9,1856,13.1,1738,0,41.2,3.8,2.2,0.4,47.8,88810,1.1,1.7,0.9,0.7,0.2,0.2,0.1,0.1,0,0.2,0.1,0,0.1,0,1.1,12,1.9,0.2,14.1,0.2,0.1,12.3,1.4,0,0.2,0.5,0,0.1,1.6,1.5,0,0.2,0.3,0.2,0,0.4,0,0,0.3,0.1
2010,21061,4752,73.8,27.9,29.1,59,21.1,5.3,2,9.5,6,26.2,23.1,31.9,28.2,41.2,24.1,25.9,6,2.8,1.6,1.7,25.3,61.7,1.3,2.4,9.2,8.2,12.5,59.6,2.8,12.1,13,9.6,13.5,17.2,57.8,77.2,11.6,22.1,21.6,30.1,71.3,67.8,63.8,7.2,6.2,44.9,28,13.7,19.3,12.5,11.2,46.7,16.3,6.1,4.2,3,3.4,78.9,9.8,9560,9.9,12047,2689,2584,7398,7418,1957,2045,38,15.9,7.1,8.8,6,2.8,0.2,2.5,0.2,98.8,78.9,19.9,0.2,1,0.1,1.6,94.2,35.7,64.3,21,14,120,5.8,199,3.5,120,5.8,0,7.5,0,0,0,11428,1,1.5,0.3,0.8,0.7,0.1,0,0.3,0,0,0.1,0.1,0,0,0.6,8.7,1.5,0.1,7.4,0,0.2,10.7,1.1,0,0,1.1,0,0,1.4,2.8,0,0.3,0,0,0,0.3,0,0,0.3,0
2010,21063,2546,70,25.8,27.5,51.2,17,4.8,2,13.9,8.4,30,26.9,30.7,26.5,39.4,20.5,32,5.5,2.7,1.9,2.8,36.8,43.4,3,1.9,14.9,15.4,19.6,51.5,0.8,14.5,13.6,14.2,86.4,41.9,85.7,80.7,27.4,0,58.3,49.3,81.9,44.4,55.4,8,13.6,38.3,28.4,11.6,13,17.6,12.8,42.9,15.7,4,5.1,2.1,3.5,70,7.7,6269,7.4,6787,1570,1515,4087,4074,1123,1198,56.7,13.3,1.9,11.4,11.4,0,0.3,0.1,0,100,84.1,15.9,0,0,0,0.2,-150.1785714,0,100,0,0,0,61.55,19,31.6,0,68.27380952,-74.28363095,99.89940476,0,0,68.4,7055,2.1,2.7,2,0.6,0,0,0,0.3,0.1,0,0,0,0,0.2,0.5,10.2,1.6,0,9.7,0,0,12.1,0.1,0,0.2,0.2,0,0,1.6,1.2,0,0.5,0,0,0,3.3,0,0.1,0,0
2010,21065,5604,70.1,28.2,29.2,53.5,20.4,4.1,1.2,12.5,7.6,29.9,27.9,33,27.9,38.4,20.6,31.5,6.2,3.4,1.5,2.3,26.7,53.6,2.4,3.2,14.1,14.6,18.4,50.7,3.5,13.9,13.5,17,19.6,23.4,71.5,55.3,6.6,0,36.1,17.9,59.2,88.5,70.6,2.6,8.4,52.9,26.5,9.6,15.8,17.1,15.9,42,13.1,5.3,3.5,3.1,4.6,72.7,8.3,11341,8.3,14481,3313,3258,9026,9004,2183,2219,53.3,9.6,7.2,2.4,1.6,0.8,0,0.1,0.1,99.2,85.6,13.6,0.5,0.3,0,0.2,100,100,0,70,0,43,72.1,29,0,43,0,100,0,0,0,0,13845,1,1.6,1,0.7,0,0,0,0,0,0.1,0.2,0,0,0.2,0.7,9.3,0.3,0.1,8,0,0.1,10,1.3,0,0.8,0.5,0,0,0.7,1.3,0,0,0,0.1,0,0,0,0,0.2,0
2010,21067,120917,57.7,27,27.3,41.9,17.8,4,2.1,11.8,7.5,42.3,32.6,29.7,17.7,43.7,18.3,24.8,4.7,8.4,2.7,2.7,39.2,47.1,1.4,1.8,10.5,10.4,33,43.8,2.1,7.7,13.4,14.4,33.5,29.3,53.3,55.9,7.5,9.8,26.6,28.9,65.1,58.3,56.5,5.2,3.8,30.9,14.6,45.5,45.8,4.4,7.3,21.1,21.2,6.9,22.7,16.4,17.2,88.6,40.1,237128,7.6,295669,62499,63508,199050,200980,30116,31181,38.5,25.2,16.1,9.1,5.3,3.8,1,3.5,1.2,90.7,60.8,29.9,0.8,8.5,0.8,8.9,74,26.1,73.9,2311,2373,24586,62.4,26748,12,24586,0.6,45.1,2.3,6.8,0.3,43.4,269512,5.2,5.6,3.2,2.3,0.6,2.1,1.1,0.6,0.2,1.2,0.8,0.3,0.2,0.2,1.4,13.2,2.3,0.5,14.9,0.3,0.2,13.6,2.8,0.1,0.7,1.5,0.2,0.4,3.1,3,0.1,0.7,0.7,0.2,0.2,0.8,0.1,0.2,0.9,0.2
2010,21069,5568,71.7,28.7,31.8,60.3,25.3,2.9,1.1,8.5,5.4,28.3,25.8,33.6,27.2,39.2,23.5,31.5,3.5,2.2,1.5,2,24.7,58.6,2.7,4.1,10,12.2,16.6,61.2,0.5,10.8,10.9,12.7,58.6,35.6,74.9,71.4,56.8,3.1,13.2,7.1,68.2,81.2,91.2,5.3,5.6,45.3,24.9,19,18.8,14.6,10.8,35.6,16,10.4,6.5,6.2,5.7,76,12.8,10905,8.7,14388,3572,3522,8681,8696,2094,2170,45.6,11.3,8.2,3.1,1.3,1.7,0.4,2.2,0.1,99.4,84,15.4,0.1,0.5,0,0.2,76.6,81.5,18.5,10,0,77,62.3,27,0,77,0,54.5,0,0,0,100,13404,0.9,1.5,0.6,3.4,0.3,0,0,0,0,0,0,0,0,1.2,1.8,12.9,1.2,0,14.7,0,0.4,19,2.4,0,0.1,0.1,0,0.3,1.6,2.4,0,0.1,0.1,0.4,0,0.5,0.1,0,0.2,0
2010,21071,15542,69,24.8,26.1,51.6,17.2,4.7,2.9,12.7,5.9,31,26.7,31.7,25.6,40.3,20.7,27.3,7.3,4.5,2.2,2.1,25.9,54.8,3.6,4.1,11.6,11.5,19,49.1,4.1,15.2,12.6,12.8,24.8,33,73.1,61.6,13.2,5,38.7,30.7,55.9,77.6,73.2,6.3,4.7,48.3,23.3,17.2,18.2,15.6,15.5,34.7,17.1,5.4,7.1,4.5,5.7,73.6,12.8,30713,6.7,38723,8872,8731,24507,24643,5252,5349,58.8,13.2,7.5,5.7,3.8,1.9,0.1,1.3,0.2,99.4,84.5,15,0.1,0.4,0.1,0.5,82.7,12.2,87.8,46,25,179,51.4,189,12.2,179,0,24.6,22.9,0,0,66.1,37443,0.2,0.4,0.1,0.3,0,0.2,0.1,0.1,0,0,0.1,0,0,0.1,1.3,8.2,1.2,0,7.4,0,0.3,10.3,0.5,0,0.1,0.2,0,0.1,1.1,1.5,0,0,0.2,0.1,0,0.4,0.2,0,0.4,0
2010,21073,20878,61.1,26.4,27.8,44.1,17.1,4.2,3,12.7,7.7,38.9,33.5,30.2,23.5,44.4,19.6,27.7,3.5,4.8,2.6,3.4,28.3,51.6,2.8,2.9,14.3,16,24.9,44.7,2.7,10.1,17.6,18.2,41.4,46.8,51.3,66.5,9.1,14,14.4,13.7,57.8,77.8,78.5,7.3,5.6,40.8,20.9,25.4,27.7,6.2,8.3,33.4,20.4,4.4,17.5,9.7,10.1,86.1,26.8,38788,10.4,48463,10614,10393,31042,31134,6843,6936,42.2,19,11.7,7.3,5,2.3,0.3,2,0.4,96.3,75.8,20.6,0.5,3.2,0.4,3.3,69,22.5,77.5,241,201,1560,50.3,1630,9.7,1560,0.6,47.1,2.6,5.4,0.9,48.6,46071,1.7,2.8,1.2,0.6,0.1,0.9,0.3,0.1,0,0.4,0.3,0,0.1,0.1,1.6,13,1.8,0.3,13.8,0,0.2,14.8,1.7,0,0.1,1.1,0.1,0.2,2.8,2.8,0,0.3,0.3,0.2,0.1,0.5,0.1,0,0.4,0.2
2010,21075,2931,70.5,27.3,31.6,46.2,16.7,7.5,3.5,16.7,11.3,29.5,27.2,34,30.1,45.1,21,26.4,4.3,3.2,2.6,1.4,28.7,51.1,1.6,2,16.6,18,20.7,49.1,3,15.1,12.1,11.9,58,89.5,69.7,41.7,4.5,21.3,36,22.4,71,67.7,87.7,4.4,4,47.7,33.4,10.6,13.1,7.3,15.1,43.8,21,2,7.8,3,4.2,76.5,13.1,5265,9.4,6304,1386,1374,3876,3763,1177,1167,50,14.8,7.6,7.2,3.3,3.9,0.2,4.1,0.1,99.4,50.5,48.9,0.1,0.5,0.3,0.7,64.9,0,100,5,21,37,0,45,0,37,0,0,0,11.1,0,0,6457,0.3,2.7,0.1,1.1,0.2,0,0,0,0,0,0,0,0,0,0.3,7.4,1.7,0,11.3,0,0,9.3,1.7,0,0.3,1.7,0,0,1.1,1.2,0,2.3,0,0.5,0,0.3,0,0,0.3,0.2
2010,21077,2971,66.1,26.9,25.2,51,16.6,4.7,3.6,10.4,5,33.9,25.6,33.7,19.3,36.3,18.7,29.9,7.9,7.2,3.1,3.4,24.4,52.6,2.7,4.3,16,18.7,21.6,49.7,3.9,11.2,13.6,18.7,55.6,46.6,56,34.6,26.3,0,6.3,3.1,59.9,91.4,46.8,2.2,2.6,48.2,33.1,13.9,11.1,12.4,16.3,40.4,18.1,3.8,5.9,3.1,2.5,75.2,8.8,6185,11.7,8424,2243,2340,5262,5173,910,911,48.5,18.8,8.6,10.1,8.5,1.7,0.1,2.3,0.1,95.5,70.1,25.3,0.4,4.1,0.3,4.8,8.1,86,14,37,22,344,41.3,408,5.6,344,0,74.1,0,2.2,0,82.6,7829,2.8,3.3,2.8,0.8,0,0,0,0,0,0,0.1,0,0,0,1.7,10.2,0.9,0.5,25.4,0,0,20.6,1.5,0,0.7,1.7,0.5,0,3.5,1.9,0,0,0.4,0,0,0.6,0,0,0,0
2010,21079,6294,71.9,29.3,30.3,57.1,22.8,4.3,2,10.4,5.5,28.1,25,34.7,27.1,37.4,21.4,30.4,5.6,5.1,1.8,1.7,22,56,1,3.8,17.1,13.7,20.3,52.3,2.4,11.3,13.8,12.8,15.8,49.5,82.4,53.1,11.2,35.4,19.1,16.4,66.4,73.8,65.2,4.5,9.1,47.7,27.8,10.9,16.5,10.8,10.3,43.4,15.8,5.8,9.7,4.2,4.3,80.5,15.2,13005,9.5,16795,3902,3888,10520,10456,2372,2451,52.5,14.1,7.7,6.4,5.2,1.3,0.2,0.8,0.1,98.7,81.2,17.5,0.1,1.3,0.4,1.7,84.2,17.5,82.5,9,60,215,35.8,286,6.6,215,0,76.3,0,0,0,68.5,15843,0.7,1.7,0.6,0.4,0.1,0,0,0,0,0,0,0,0.3,0.2,2.6,12.6,1.4,0,16.1,0,0.5,15.9,1.5,0.1,0.5,0.3,0,0,2.9,3.6,0,0,0.5,0,0,0.4,0,0,0.7,0
2010,21081,8906,77.5,36.4,38.5,57.8,26.3,3.8,2.3,15.8,9.9,22.5,18.7,44.1,21.4,36.3,21,31.5,6.4,4.8,2.2,2.1,26.9,59.1,1.7,1,11.3,11.2,17.7,55,3.3,10,14.1,13.4,39.1,34.1,60.5,52,17.7,16.2,9.9,12.8,59.5,85.5,79.9,4.3,5.9,49.5,21.6,18.7,20.1,7.2,13.5,40.9,23.6,4.1,7,3.8,3.3,82.4,10.9,17818,9.7,24361,6895,6859,14973,14877,2540,2625,41,16,7.8,8.2,6.7,1.4,0.2,1.2,0,98.1,72.9,25.1,0.8,1.1,0.7,1.4,60.5,36,64,208,168,271,38,336,0.6,271,9.6,50.9,0,0,7.4,62.8,22722,0.9,1.9,0.4,0.7,0.4,0.2,0.1,0,0,0.2,0,0,0.1,0.1,2.6,10.2,1.5,0.1,25.2,0.5,0.1,18,2.2,0,0.3,1.3,0,0.1,1.9,1.7,0.1,0,0.3,0.1,0,0.8,0,0,0.3,0
2010,21083,14679,69.4,29,28.2,56.4,22,3.5,1.5,9.4,4.7,30.6,27.7,32.5,29.6,40.5,22.7,28.2,4.8,3.8,1.5,0.9,25.1,60.5,1,2.6,10.9,11.5,17.9,54.8,1.7,13,12.5,12.8,31.9,32.2,54.6,34.8,8.6,14.2,21.3,15.9,55.8,58.6,66.4,7.2,4.3,45.3,22.6,20.5,17.7,8.9,11.8,39,19,6.9,9.7,4.7,6.1,80.8,16.9,28168,9.3,36881,9055,9095,21841,21863,5842,5923,36.4,11.8,7.8,4,2.7,1.4,0.3,1.7,0.4,96.4,71.1,25.3,0.4,3.2,0.7,4.1,84.1,25.9,74.1,153,249,1192,42.4,1521,6.1,1192,0,82.8,1.2,7.9,0.5,78.8,34542,3,5,2.4,1.5,0.5,0.1,0,0.2,0.1,0.1,0.3,0,0,0,1.1,10.3,1.7,0.1,11.9,0.1,0,13.7,1.1,0,0.1,0.4,0.1,0.1,2.3,1.5,0,0,0.4,0.1,0.1,0.4,0.1,0.1,0.5,0.1
2010,21085,9902,68.2,26.6,30.2,57.6,23.3,3.2,2.3,7.4,4.6,31.8,27,33.1,28.4,39.1,22.5,29.2,5.1,4.1,1.8,1.6,23,61.2,0.6,3.4,11.7,12.9,16.8,56.3,1.5,12.5,12.9,11.8,33.4,20.9,46.7,46.6,15.7,4.2,21.1,18,60.4,82.1,66.5,8.3,3.7,48.7,24.3,15.1,17.9,14.5,13.3,42.8,16.7,5.1,3.8,3.8,5.3,76,9.5,19618,9.6,25445,6158,6179,15438,15391,3790,3875,45.5,13,8.3,4.7,2.9,1.8,0.1,2.6,0.1,99.1,86,13.1,0.5,0.4,0.3,0.4,27.9,27.9,72.1,135,67,104,41.3,111,4.5,104,0,0,0,0,0,60.4,23774,0.1,0.3,0,0.3,0.1,0,0,0,0,0.2,0,0,0,0.1,1.3,9.6,1.2,0.4,9.4,0,0,13.2,1,0,0.6,0.2,0.1,0.1,1.2,1.3,0,0,0.6,0.2,0,0.3,0,0.1,0.2,0
2010,21087,4435,72.8,27.8,29.1,59.5,20.8,2.6,1.8,10.8,6.5,27.2,25.7,31.5,30,39.5,23.4,30.1,3.9,3,1.5,1.5,23,61.9,2.2,2.7,10.2,12.7,12.1,57.9,2.3,16,11.7,11.8,31.4,38.8,47.3,42.9,6.3,19.8,21.3,32.7,61.2,86.7,91.7,5.7,7.1,46.8,23.2,17.1,17.4,15.5,11.2,41.4,14.3,6.3,5.7,5.7,5.7,76.3,12,8754,8.5,11135,2523,2495,6777,6695,1882,1945,49.4,8.4,5.1,3.3,2.3,1,0.1,0.9,0.1,98.6,84,14.7,0,1.3,0.2,1.1,18.8,83.6,16.4,5,23,149,9.4,128,0,149,0,9.4,7.4,10.2,0,10.9,10724,1.1,1.1,0.6,1.3,0.5,0,0,0,0,0,0,0,0,0.2,1.1,9.9,1.3,0,9.2,0,0,10,2.7,0,0.2,0.4,0,1.2,1.6,0.5,0,0,0.1,0.4,0,0,0,0.1,0.2,0
2010,21089,14374,70,27.1,26.6,55.3,19,3.3,1.8,11.4,5.8,30,27.9,30.9,29.3,39.4,21.8,28.8,7.5,2.5,1.2,1.2,23.6,61.2,1,3.7,10.5,12.3,18.9,52.8,2,13.4,12.9,13.1,10.5,30.1,63.7,64.3,23,11.4,25,35.4,60.1,78,74.8,4.5,5.2,48.9,23.5,17.9,21.6,7.9,12,36.4,20.5,8.3,7.8,7.1,6.4,82.9,15.7,28593,9.7,36374,8359,8217,22105,21999,6009,6158,43,8.8,5.1,3.8,1.9,1.9,0.1,2.3,0.1,98.6,57.8,40.8,0.3,1.1,0.2,0.8,45.3,53.4,46.6,124,78,404,41.1,305,3.3,404,0,9.2,0.7,16.1,0,23.3,34780,0.4,0.7,0.2,0.6,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,2.4,13.4,2.3,0.2,18.2,0.5,0.1,18.5,2.3,0,0.2,0.8,0,0.1,2.4,2,0.1,0.2,0.5,0.2,0,0.8,0,0,1.1,0.1
2010,21091,3234,73,33.5,31.1,61.4,23.4,3.9,2.6,7.7,5.1,27,23.7,34.9,22.8,38.1,23.5,30.7,4.6,3.1,1.4,1.8,24.2,63.3,1.5,2.9,8.2,11.7,17.3,58,2.5,10,12.2,14.8,58.5,54.6,84.6,58,0,38.3,1.3,16.1,42.1,83.3,97,3.9,5.3,46.6,26.3,17.9,17.6,6.1,9.8,44.5,20.9,7.9,6,4.9,3.4,86.8,11.5,6424,13.4,8537,2206,2174,5127,5127,1184,1236,37.2,12.6,5.4,7.2,4.7,2.6,0.1,1.8,0.1,99,76.9,22.1,0.5,0.5,0.3,0.9,77.3,15.6,84.4,45,25,44,61.4,77,0,44,0,93.2,0,0,0,67.5,7994,0.9,1.9,0.9,0,0,0,0,0,0,0,0.2,0,0,0,3.3,10.4,3,0,18.7,0,0,9.5,1.2,0,0.6,0.1,0.1,0.3,2.4,1.4,0,0,0.1,0.2,0,0,0,0.5,0.1,0.1
2010,21093,37426,72.6,34.4,35,55.4,24,4.5,2.8,12.8,8.2,27.4,23.3,38.1,20.4,38.7,21.5,31.5,4.2,4.1,2,2.3,27.3,57.1,2,2.5,11.1,11.8,20,54.7,2.4,9.2,13.8,15,32.3,30.5,54.4,37,9.3,6.4,22,13.3,58.1,77,57.6,6.7,4.6,44,21.7,23.1,27.1,4.6,8,34.5,24.9,9.5,10.8,7.7,8.5,88.1,20.8,72878,19.6,98666,26704,27214,58925,59949,11116,11503,44.5,17.9,7.6,10.4,2.9,7.5,1.8,8.2,1.6,92.7,54,38.7,3.1,4.2,3.6,4.5,43.5,58.8,41.2,3140,3799,4230,28,4800,5.6,4230,0.3,25.8,2.4,0.1,1,21.4,93537,1.8,2.1,0.6,2.4,0.3,1.5,0.8,0.1,0.1,0.8,0.3,0,0.2,0.2,1.3,11.7,2.4,0.3,16,0.2,0,12.7,2.9,0.1,0.6,1.5,0,0.2,1.6,2.2,0,1.1,0.2,0.2,0.1,0.5,0.4,0,0.6,0.3
2010,21095,10700,69.3,28.4,27.3,48.8,17.9,6.3,2.7,14.3,6.7,30.7,28.5,32.6,28.4,36.4,17.8,33.5,9.6,2.6,1.2,1.5,30.1,51.1,1.5,4.1,13.1,13.1,21.8,46.7,3.4,16.2,11.8,12.5,39.3,25.2,71.4,66.8,10.6,16.4,26.1,31.6,57.1,82.7,79.4,4,6.1,46.1,25.9,17.9,19.1,16.5,15.2,36.7,13.4,7.1,5.8,5.4,5,71,10.6,22396,9.7,28587,6691,6615,18094,17922,4021,4050,56.6,10.4,7.7,2.7,1.8,0.9,0,0.7,0,99.5,84.9,14.6,0.3,0.2,0.2,0.4,60.9,37.5,62.5,99,62,46,76.1,128,0,46,0,71.7,2.2,0,0,32,27813,0.5,1,0.4,0.4,0.1,0,0,0,0,0,0,0,0.1,0.1,0.9,8.1,0.7,0,6.4,0,0,12.2,1.3,0,0,0.2,0,0,1,1.1,0,0.1,0,0,0,0.1,0,0,0.2,0
